Price,Close,High,Low,Open,Volume
Ticker,GARAN.IS,GARAN.IS,GARAN.IS,GARAN.IS,GARAN.IS
Date,,,,,
2010-03-17,4.4380974769592285,4.5063758345663,4.369819119352157,4.4380974769592285,25604300
2010-03-18,4.3698201179504395,4.472237840554153,4.3356807685568794,4.3698201179504395,37492480
2010-03-19,4.4380974769592285,4.47223681855121,4.369819119352157,4.4380974769592285,20685980
2010-03-22,4.540515422821045,4.574654440690732,4.369819356741885,4.540515422821045,37235688
2010-03-23,4.6429338455200195,4.745351240542774,4.540516124920306,4.6429338455200195,26184980
2010-03-24,4.745351314544678,4.881908385999502,4.677072941605747,4.745351314544678,44795848
2010-03-25,5.086742877960205,5.120882223011048,4.779490074810312,5.086742877960205,37799928
2010-03-26,4.881907939910889,5.257439119548998,4.813629573210954,4.881907939910889,57806300
2010-03-29,4.847768783569336,4.9843258478925385,4.779490414196208,4.847768783569336,23724834
2010-03-30,4.847768783569336,4.916047152942464,4.813629761671246,4.847768783569336,17072772
2010-03-31,4.847768783569336,5.01846486979063,4.813629761671246,4.847768783569336,40763840
2010-04-01,4.950186729431152,4.950186729431152,4.847769007844771,4.950186729431152,23027778
2010-04-02,4.984325885772705,5.018464907930247,4.916047190303722,4.984325885772705,10494534
2010-04-05,5.086742877960205,5.120882223011048,5.018464513435442,5.086742877960205,14853810
2010-04-06,5.086742877960205,5.18916058753581,4.984325493961523,5.086742877960205,22958406
2010-04-07,5.120882034301758,5.120882034301758,4.984325310284476,5.120882034301758,22743079
2010-04-08,5.257439136505127,5.257439136505127,5.018464689496154,5.257439136505127,28152788
2010-04-09,5.359857082366943,5.428135452251328,5.291578712482558,5.359857082366943,22473658
2010-04-12,5.31384801864624,5.486375555992808,5.279342708619024,5.31384801864624,14853210
2010-04-13,5.1758246421813965,5.348352130254109,5.141319012938826,5.1758246421813965,22287634
2010-04-14,5.279343128204346,5.279343128204346,5.175826531755203,5.279343128204346,14771236
2010-04-15,5.14132022857666,5.348353394843834,5.14132022857666,5.14132022857666,29917207
2010-04-16,5.072308540344238,5.175825108324753,5.037803237064132,5.072308540344238,18695901
2010-04-19,5.106814384460449,5.106814384460449,4.899781239914306,5.106814384460449,20321594
2010-04-20,5.14132022857666,5.175825865977904,5.0723092828443175,5.14132022857666,26729119
2010-04-21,5.072308540344238,5.210330740674958,5.003297604713929,5.072308540344238,21558117
2010-04-22,4.9687933921813965,5.072309989741465,4.934288079041501,4.9687933921813965,21355550
2010-04-23,4.9687933921813965,4.9687933921813965,4.9687933921813965,4.9687933921813965,0
2010-04-26,5.003298282623291,5.141320172584842,5.003298282623291,5.003298282623291,19021212
2010-04-27,4.934286594390869,5.037803160804402,4.865275659805211,4.934286594390869,29225830
2010-04-28,4.865275859832764,4.934286797255689,4.796264593339732,4.865275859832764,36082937
2010-04-29,5.072308540344238,5.072308540344238,4.899781036733414,5.072308540344238,34242873
2010-04-30,5.003298282623291,5.141320172584842,4.899781700617057,5.003298282623291,39539817
2010-05-03,4.934286594390869,5.037803160804402,4.899780962562994,4.934286594390869,15199420
2010-05-04,4.7962646484375,4.9687921585118,4.7272537102218015,4.7962646484375,34392399
2010-05-05,4.8307695388793945,4.8652751672137,4.727252982946538,4.8307695388793945,62959853
2010-05-06,4.727254390716553,4.865276616086548,4.658243442566635,4.727254390716553,48302733
2010-05-07,4.485715389251709,4.623737269600636,4.416704449077245,4.485715389251709,81420866
2010-05-10,4.761759281158447,4.865275851653869,4.658242710663026,4.761759281158447,44268993
2010-05-11,4.7962646484375,4.7962646484375,4.658242772006104,4.7962646484375,21969952
2010-05-12,4.9687933921813965,4.9687933921813965,4.76176052613145,4.9687933921813965,44612151
2010-05-13,5.003298282623291,5.106814864629526,4.968792645597832,5.003298282623291,34952690
2010-05-14,4.7962646484375,5.037803425797608,4.761759343864706,4.7962646484375,36067899
2010-05-17,4.865275859832764,4.934286797255689,4.692748351740398,4.865275859832764,34952988
2010-05-18,4.9687933921813965,5.003299034391484,4.899782436831414,4.9687933921813965,19654773
2010-05-19,4.9687933921813965,4.9687933921813965,4.9687933921813965,4.9687933921813965,0
2010-05-20,4.727254390716553,4.934287564236467,4.658243442566635,4.727254390716553,42574442
2010-05-21,4.589231491088867,4.761758988279651,4.485714926960379,4.589231491088867,75950489
2010-05-24,4.623737812042236,4.658243450712615,4.520221554171416,4.623737812042236,40123358
2010-05-25,4.451210021972656,4.554726602986701,4.416704714348068,4.451210021972656,50010024
2010-05-26,4.554725646972656,4.623736576806925,4.4857147171383875,4.554725646972656,28748270
2010-05-27,4.6927490234375,4.72725433255283,4.589232437951202,4.6927490234375,37646105
2010-05-28,4.658242702484131,4.761759272797799,4.658242702484131,4.658242702484131,25792256
2010-05-31,4.658242702484131,4.692748335612055,4.589231765298387,4.658242702484131,15484905
2010-06-01,4.658242702484131,4.692748335612055,4.5202208281126435,4.658242702484131,35286481
2010-06-02,4.6927490234375,4.72725433255283,4.589232437951202,4.6927490234375,34957645
2010-06-03,4.727254390716553,4.865276616086548,4.6927490811766726,4.83077097747651,45916270
2010-06-04,4.520221710205078,4.623737971649179,4.451210430482117,4.520221710205078,46186499
2010-06-07,4.520221710205078,4.520221710205078,4.347694169038016,4.520221710205078,45322098
2010-06-08,4.451210021972656,4.554726602986701,4.38219907765334,4.451210021972656,48595362
2010-06-09,4.589231491088867,4.589231491088867,4.451209295894189,4.589231491088867,28419377
2010-06-10,4.623737812042236,4.623737812042236,4.520221554171416,4.623737812042236,25061583
2010-06-11,4.6927490234375,4.6927490234375,4.623737747066532,4.6927490234375,24840295
2010-06-14,4.6927490234375,4.761759970738314,4.658243385252017,4.6927490234375,17721486
2010-06-15,4.7962646484375,4.830770282080404,4.658242772006104,4.7962646484375,23721691
2010-06-16,4.899781227111816,4.934286860802719,4.830770288800123,4.899781227111816,37360787
2010-06-17,4.9687933921813965,5.037804676601571,4.865277123691519,4.9687933921813965,32134127
2010-06-18,4.934286594390869,5.037803160804402,4.865275659805211,4.934286594390869,18875976
2010-06-21,4.899781227111816,5.037803432805315,4.8652759224910245,4.899781227111816,23807603
2010-06-22,4.934286594390869,4.968791897148651,4.830770027977335,4.934286594390869,20962745
2010-06-23,4.761759281158447,4.899781155772272,4.761759281158447,4.761759281158447,30125171
2010-06-24,4.727254390716553,4.83077097747651,4.727254390716553,4.727254390716553,22542047
2010-06-25,4.761759281158447,4.796264585276851,4.727253647969938,4.761759281158447,12749189
2010-06-28,4.7962646484375,4.830770282080404,4.7272537102218015,4.761759343864706,13250282
2010-06-29,4.623737812042236,4.761760037653594,4.554726863771637,4.623737812042236,38446887
2010-06-30,4.623737812042236,4.727254398983215,4.554726863771637,4.623737812042236,31699980
2010-07-01,4.623737812042236,4.658243450712615,4.520221554171416,4.623737812042236,29491916
2010-07-02,4.7962646484375,4.7962646484375,4.658242772006104,4.7962646484375,17405384
2010-07-05,4.8307695388793945,4.8652751672137,4.761758611280844,4.8307695388793945,15108896
2010-07-06,4.9687933921813965,5.037804676601571,4.830771481481432,4.9687933921813965,37206427
2010-07-07,5.003298282623291,5.072309227604067,4.934287337642516,5.003298282623291,28765109
2010-07-08,5.072308540344238,5.141319475974549,5.037803237064132,5.072308540344238,24453134
2010-07-09,5.0378031730651855,5.141319410660558,4.968791909241478,5.0378031730651855,18558203
2010-07-12,5.106814384460449,5.106814384460449,4.968792178406317,5.106814384460449,7591298
2010-07-13,5.1758246421813965,5.244835571596468,5.037802783351253,5.1758246421813965,25089195
2010-07-14,5.1758246421813965,5.2793412008390375,5.141319012938826,5.1758246421813965,34975794
2010-07-15,5.072308540344238,5.210330740674958,5.072308540344238,5.072308540344238,34004980
2010-07-16,5.106814384460449,5.210330956733521,5.0723087506793885,5.106814384460449,28681008
2010-07-19,5.072308540344238,5.141319475974549,5.003297604713929,5.072308540344238,22641602
2010-07-20,5.072308540344238,5.175825108324753,5.003297604713929,5.072308540344238,26639045
2010-07-21,5.244835376739502,5.313846303590669,5.106813523037169,5.244835376739502,26341534
2010-07-22,5.451869487762451,5.451869487762451,5.244836340111046,5.451869487762451,37158274
2010-07-23,5.244835376739502,5.486373785253613,5.210330077848947,5.244835376739502,25491099
2010-07-26,5.31384801864624,5.348353657743618,5.210331759494429,5.31384801864624,22966931
2010-07-27,5.555386066436768,5.58989170076549,5.348352918604669,5.555386066436768,42447826
2010-07-28,5.624397277832031,5.624397277832031,5.451870074966964,5.624397277832031,27078285
2010-07-29,5.658902645111084,5.727913917839622,5.624397008746815,5.658902645111084,13745825
2010-07-30,5.41736364364624,5.693407720133395,5.348352706791978,5.41736364364624,63764979
2010-08-02,5.41736364364624,5.693407720133395,5.348352706791978,5.658902087171212,63746720
2010-08-03,5.31384801864624,5.4173646068682135,5.244837069521645,5.31384801864624,21418582
2010-08-04,5.210331439971924,5.382858966738278,5.210331439971924,5.210331439971924,24339584
2010-08-05,5.14132022857666,5.279342449111492,5.1068149202455615,5.14132022857666,37238209
2010-08-06,5.279343128204346,5.313848440973933,5.175826531755203,5.279343128204346,24791001
2010-08-09,5.244835376739502,5.417362858402447,5.244835376739502,5.244835376739502,21689745
2010-08-10,5.106814384460449,5.24483626144447,5.0723087506793885,5.106814384460449,32615413
2010-08-11,4.934286594390869,5.072308463562184,4.899780962562994,4.934286594390869,43145398
2010-08-12,4.934286594390869,4.968791897148651,4.899780962562994,4.934286594390869,32951411
2010-08-13,4.934286594390869,5.037803160804402,4.899780962562994,4.934286594390869,27587019
2010-08-16,5.003298282623291,5.03780391964875,4.934287337642516,5.003298282623291,29441790
2010-08-17,5.106814384460449,5.17582532295246,5.003297812187378,5.106814384460449,43649728
2010-08-18,5.106814384460449,5.17582532295246,5.037803445968439,5.106814384460449,22057110
2010-08-19,5.072308540344238,5.175825108324753,5.003297604713929,5.072308540344238,25744206
2010-08-20,5.003298282623291,5.106814864629526,4.968792645597832,5.003298282623291,27884984
2010-08-23,5.0378031730651855,5.0723084759069454,4.968791909241478,5.0378031730651855,13768923
2010-08-24,5.0378031730651855,5.0378031730651855,4.968791909241478,5.0378031730651855,13744687
2010-08-25,4.934286594390869,5.072308463562184,4.899780962562994,4.934286594390869,23730743
2010-08-26,5.072308540344238,5.072308540344238,4.968791972363724,5.072308540344238,14915069
2010-08-27,5.0378031730651855,5.141319410660558,5.0378031730651855,5.0378031730651855,39868425
2010-08-30,5.0378031730651855,5.0378031730651855,5.0378031730651855,5.0378031730651855,0
2010-08-31,5.106814384460449,5.141319689171398,5.003297812187378,5.106814384460449,31834081
2010-09-01,5.244835376739502,5.244835376739502,5.072307895076557,5.244835376739502,22993882
2010-09-02,5.244835376739502,5.313846303590669,5.175824449888335,5.244835376739502,20066542
2010-09-03,5.244835376739502,5.313846303590669,5.210330077848947,5.244835376739502,30281499
2010-09-06,5.348352909088135,5.348352909088135,5.244836335356277,5.348352909088135,11963236
2010-09-07,5.279343128204346,5.34835408281371,5.244837486364569,5.279343128204346,13143597
2010-09-08,5.279343128204346,5.34835408281371,5.21033217359498,5.279343128204346,14384100
2010-09-09,5.279343128204346,5.279343128204346,5.279343128204346,5.279343128204346,14384100
2010-09-10,5.279343128204346,5.279343128204346,5.279343128204346,5.279343128204346,0
2010-09-13,5.41736364364624,5.451869276608424,5.348352706791978,5.41736364364624,30932424
2010-09-14,5.451869487762451,5.451869487762451,5.382858548235355,5.451869487762451,14538060
2010-09-15,5.624397277832031,5.624397277832031,5.451870074966964,5.624397277832031,23218970
2010-09-16,5.693408012390137,5.693408012390137,5.555386131596606,5.693408012390137,30890925
2010-09-17,5.8659348487854,5.934946110262472,5.727912983971424,5.8659348487854,54137316
2010-09-20,5.831429481506348,5.900440746101294,5.762418875051597,5.831429481506348,19705763
2010-09-21,5.8659348487854,5.900440479523937,5.79692358730833,5.8659348487854,17869119
2010-09-22,5.969451427459717,6.107473958381493,5.831429554678143,5.969451427459717,28122582
2010-09-23,5.900440692901611,5.969451298734148,5.6934075591236235,5.900440692901611,47423778
2010-09-24,5.831429481506348,5.900440746101294,5.762418875051597,5.831429481506348,23839412
2010-09-27,5.831429481506348,5.900440746101294,5.762418875051597,5.831429481506348,21209887
2010-09-28,5.934947490692139,5.934947490692139,5.762419955010859,5.934947490692139,26822420
2010-09-29,5.900440692901611,5.934946324887974,5.831429428928886,5.900440692901611,35667305
2010-09-30,5.796924591064453,5.934947137917642,5.796924591064453,5.796924591064453,26477765
2010-10-01,5.58989143371582,5.831429546197243,5.555385801035559,5.58989143371582,34021937
2010-10-04,5.58989143371582,5.6934076736164005,5.555385801035559,5.58989143371582,21577612
2010-10-05,5.693408012390137,5.7624192818570235,5.589891766330049,5.693408012390137,38905673
2010-10-06,5.8659348487854,5.8659348487854,5.727912983971424,5.8659348487854,23752962
2010-10-07,5.796924591064453,5.934947137917642,5.796924591064453,5.796924591064453,23786083
2010-10-08,5.900440692901611,5.934946324887974,5.6934075591236235,5.900440692901611,39866799
2010-10-11,6.176485538482666,6.176485538482666,5.9349473876083305,6.176485538482666,23751292
2010-10-12,6.24549674987793,6.383518642962574,6.0729692189870494,6.24549674987793,33684402
2010-10-13,6.24549674987793,6.314507367350102,6.107474856793286,6.24549674987793,43625279
2010-10-14,6.003957271575928,6.280001684998178,6.003957271575928,6.003957271575928,40611572
2010-10-15,6.003957271575928,6.107474173411856,5.865935393934916,6.003957271575928,50221281
2010-10-18,6.038463115692139,6.1074743859847205,5.969451845399558,6.038463115692139,22267853
2010-10-19,6.141979217529297,6.141979217529297,6.003957338353177,6.141979217529297,32924313
2010-10-20,5.969451427459717,6.176484565702178,5.969451427459717,5.969451427459717,33713132
2010-10-21,6.176485538482666,6.176485538482666,5.9349473876083305,6.176485538482666,38618608
2010-10-22,6.314507484436035,6.38351876132814,6.107474970040346,6.314507484436035,24447539
2010-10-25,6.280002117156982,6.452529640615797,6.245496480837165,6.2800021171569815,13705406
2010-10-26,6.2109904289245605,6.2800016969464805,6.10747418503191,6.2109904289245605,20076202
2010-10-27,6.038463115692139,6.245496268429633,6.003957480545848,6.038463115692139,19307374
2010-10-28,6.07296895980835,6.107474596141975,5.969452050807477,6.0729689598083505,7238500
2010-10-29,6.07296895980835,6.0729689598083505,6.0729689598083505,6.0729689598083505,0
2010-11-01,6.155781269073486,6.266198764065627,6.1005725215774165,6.155781269073486,41206546
2010-11-02,5.9901556968688965,6.500836997421613,5.934946943195103,5.9901556968688965,144326311
2010-11-03,5.934947490692139,6.031562489463852,5.8659362131635,5.934947490692139,67935908
2010-11-04,6.280002117156982,6.307606494584782,5.962551447667151,6.2800021171569815,50292703
2010-11-05,6.266199588775635,6.3490127209189815,6.266199588775635,6.266199588775635,24775297
2010-11-08,6.418023586273193,6.418023586273193,6.1695835474642795,6.418023586273193,20378227
2010-11-09,6.473232746124268,6.514638983112501,6.349012718879025,6.473232746124268,26907840
2010-11-10,6.252397537231445,6.487034408698371,6.252397537231445,6.252397537231445,26954225
2010-11-11,6.100573539733887,6.349012944929548,6.031562264776056,6.100573539733887,58493032
2010-11-12,6.045364856719971,6.0729692354115565,5.921144823537685,6.045364856719971,30963997
2010-11-15,6.114375114440918,6.128177632044342,5.990155746711415,6.003957606174576,4248500
2010-11-16,6.114375114440918,6.114375114440918,6.114375114440918,6.114375114440918,0
2010-11-17,6.114375114440918,6.114375114440918,6.114375114440918,6.114375114440918,0
2010-11-18,6.114375114440918,6.114375114440918,6.114375114440918,6.114375114440918,0
2010-11-19,6.114375114440918,6.114375114440918,6.114375114440918,6.114375114440918,0
2010-11-22,5.8659348487854,6.280001101367495,5.852132333233921,5.8659348487854,37476034
2010-11-23,5.852132797241211,5.948748439341594,5.783122188432553,5.852132797241211,51850233
2010-11-24,5.934947490692139,5.948749351313675,5.7693205562514684,5.893540592546891,47465800
2010-11-25,5.934947490692139,5.962551870075531,5.893540592546891,5.934947490692139,23527187
2010-11-26,5.769320487976074,5.879738662343248,5.700309869404441,5.769320487976075,63156557
2010-11-29,5.548484802246094,5.852132936118564,5.507078238536212,5.548484802246094,67157704
2010-11-30,5.755518436431885,5.755518436431885,5.5484852713099615,5.755518436431885,68750750
2010-12-01,5.921145439147949,6.045365485245158,5.7279147682170235,5.921145439147949,52163165
2010-12-02,6.059166431427002,6.059166431427002,5.921144544474047,6.059166431427002,51972259
2010-12-03,5.893540382385254,6.045364792650062,5.893540382385254,5.893540382385254,49521738
2010-12-06,6.017759799957275,6.045364175538445,5.921144156353063,6.0177597999572745,36019277
2010-12-07,6.031561374664307,6.128177013719093,6.017759516593736,6.031561374664307,24726844
2010-12-08,6.003957271575928,6.059166022632333,5.948748520519524,6.003957271575928,35454751
2010-12-09,5.810727596282959,6.045365155841326,5.755518836168089,5.810727596282959,57455337
2010-12-10,5.617496013641357,5.838331017845758,5.60369349680847,5.617496013641357,59941574
2010-12-13,5.727913856506348,5.755518233674126,5.548485075845653,5.67270510217079,37164300
2010-12-14,5.7003092765808105,5.755518028952615,5.631298007045935,5.755518028952615,41368400
2010-12-15,5.562286853790283,5.645099974280588,5.534682480293515,5.645099974280588,45950400
2010-12-16,5.410463333129883,5.520880844721875,5.410463333129883,5.520880844721875,57315700
2010-12-17,5.31384801864624,5.424265866315754,5.244837069521645,5.355254917191159,106150000
2010-12-20,5.258638381958008,5.272440569480072,5.106814319215303,5.1758252568256236,53110800
2010-12-21,5.396661758422852,5.396661758422852,5.286243905193082,5.396661758422852,42687765
2010-12-22,5.438067436218262,5.465671812721288,5.369056494960694,5.438067436218262,26522222
2010-12-23,5.493276119232178,5.5070783073078315,5.4380673669295625,5.493276119232178,17703766
2010-12-24,5.493276119232178,5.520880495383485,5.451869555005216,5.493276119232178,8526873
2010-12-27,5.465672492980957,5.479474682950297,5.355254973226244,5.465672492980957,16965293
2010-12-28,5.465672492980957,5.534683771897819,5.42426592307294,5.465672492980957,28099573
2010-12-29,5.520880222320557,5.520880222320557,5.438067097962573,5.520880222320557,24708730
2010-12-30,5.507078647613525,5.534683354540765,5.4656720808278765,5.507078647613525,22189974
2010-12-31,5.396661758422852,5.520881473102391,5.382859567902903,5.396661758422852,17580102
2011-01-03,5.507078647613525,5.534683354540765,5.3828589472565795,5.507078647613525,22313724
2011-01-04,5.60369348526001,5.645100377533114,5.534682875658469,5.60369348526001,33332818
2011-01-05,5.658902645111084,5.658902645111084,5.576089512721002,5.658902645111084,29799822
2011-01-06,5.7003092765808105,5.769319887975445,5.686506759417738,5.7003092765808105,27382037
2011-01-07,5.645101070404053,5.7693204461894085,5.63129855190551,5.645101070404053,23034692
2011-01-10,5.534682273864746,5.617495391266344,5.49327538609387,5.534682273864746,24683452
2011-01-11,5.465672492980957,5.576090012735671,5.396661543134262,5.465672492980957,31381254
2011-01-12,5.465672492980957,5.520881252858314,5.382859353164923,5.465672492980957,36810002
2011-01-13,5.507078647613525,5.562287732397865,5.479474269756426,5.507078647613525,36274755
2011-01-14,5.507078647613525,5.507078647613525,5.3828589472565795,5.507078647613525,24450285
2011-01-17,5.300045490264893,5.451869897710921,5.272441112378368,5.300045490264893,35446528
2011-01-18,5.217231273651123,5.382857835660879,5.189626901494509,5.217231273651123,24049928
2011-01-19,5.244835376739502,5.286241932850202,5.175824449888335,5.244835376739502,30115843
2011-01-20,5.120616912841797,5.327649742092058,5.079210346991745,5.120616912841797,39928681
2011-01-21,5.217231273651123,5.258637831886044,4.996395967328138,5.217231273651123,57386375
2011-01-24,5.148221492767334,5.286243384368276,5.106814925287051,5.148221492767334,33035173
2011-01-25,5.079209804534912,5.23103386310371,5.065407617392293,5.079209804534912,25666454
2011-01-26,5.162023544311523,5.175825733103661,5.079210411558698,5.162023544311523,39371995
2011-01-27,5.079209804534912,5.217231675961092,5.065407617392293,5.079209804534912,40153683
2011-01-28,4.872176170349121,5.037802728202242,4.8031652416895145,4.872176170349121,54992676
2011-01-31,4.927386283874512,4.982595042159019,4.816968767305496,4.927386283874512,46828451
2011-02-01,5.0378031730651855,5.051605360015908,4.941187535340033,5.0378031730651855,48583843
2011-02-02,5.093011856079102,5.134418416404531,5.051605295753673,5.093011856079102,67525591
2011-02-03,4.941188812255859,5.1482219990888884,4.913584431220813,4.941188812255859,56826992
2011-02-04,5.231034755706787,5.244836945204556,4.885979689192406,5.231034755706787,79489035
2011-02-07,5.134418964385986,5.3138474116127155,5.079210211393146,5.134418964385986,44158310
2011-02-08,5.148221492767334,5.217232438567804,5.093012736126957,5.148221492767334,36634332
2011-02-09,5.148221492767334,5.231034627727899,5.120617114447145,5.148221492767334,32400683
2011-02-10,5.024001121520996,5.120616432780024,5.010198934198278,5.024001121520996,37895239
2011-02-11,5.051604747772217,5.065406933050144,4.968791307034599,5.051604747772217,28473997
2011-02-14,5.051604747772217,5.148220044717708,5.024000377216362,5.051604747772217,36756896
2011-02-15,5.0654072761535645,5.162022579643256,5.037802903727938,5.0654072761535645,28074975
2011-02-16,5.134418964385986,5.148221152634196,5.051605834896726,5.134418964385986,26839192
2011-02-17,5.3276495933532715,5.3276495933532715,5.148221146345711,5.3276495933532715,44537169
2011-02-18,5.341452121734619,5.369056829025346,5.286243365293457,5.341452121734619,21682857
2011-02-21,5.258638381958008,5.369056211204628,5.244836194435943,5.258638381958008,28233750
2011-02-22,5.258638381958008,5.272440569480072,5.148220881781495,5.258638381958008,53339299
2011-02-23,5.093011856079102,5.286242470931103,5.024000922203387,5.093011856079102,46972895
2011-02-24,4.899781227111816,5.037803432805315,4.885979039449477,4.899781227111816,104553239
2011-02-25,4.954990863800049,4.996397434191283,4.913584293408815,4.954990863800049,54807325
2011-02-28,4.885980129241943,4.968793273687017,4.844573557019406,4.885980129241943,49430648
2011-03-01,4.6099348068237305,4.996396377838585,4.596132619611418,4.6099348068237305,103832299
2011-03-02,4.734155654907227,4.803166603127708,4.568529050107913,4.734155654907227,64627185
2011-03-03,4.872176170349121,4.913582727544885,4.8031652416895145,4.872176170349121,49850595
2011-03-04,4.913583278656006,4.98259421505593,4.8721767168160515,4.913583278656006,45633574
2011-03-07,4.775561809539795,4.87217712866669,4.706550867306298,4.775561809539795,81374782
2011-03-08,4.9687933921813965,4.996397774321389,4.816969290411436,4.9687933921813965,70119397
2011-03-09,5.148221492767334,5.148221492767334,4.996397082936151,5.148221492767334,48778054
2011-03-10,5.217231273651123,5.286242204042657,5.079209412868053,5.217231273651123,56960623
2011-03-11,5.231034755706787,5.286243513697864,5.175825997715711,5.231034755706787,35613800
2011-03-14,5.286242961883545,5.369056419295677,5.244836397712539,5.286242961883545,35903345
2011-03-15,5.272441387176514,5.2862435768391425,5.10681511122497,5.272441387176514,61018970
2011-03-16,5.217231273651123,5.369055649582572,5.2034290875728155,5.217231273651123,44408647
2011-03-17,5.134418964385986,5.244836470371666,5.134418964385986,5.134418964385986,60313934
2011-03-18,5.203429698944092,5.244836262044032,5.0654078219442935,5.203429698944092,66890363
2011-03-21,5.1896281242370605,5.244836881558175,5.175825934906782,5.1896281242370605,17815300
2011-03-22,5.244835376739502,5.272439747479969,5.203428820628802,5.244835376739502,25265927
2011-03-23,5.093011856079102,5.327649031256532,5.051605295753673,5.093011856079102,62564782
