Price,Close,High,Low,Open,Volume
Ticker,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS
Date,,,,,
2010-04-12,3.3288557529449463,3.4239658719627415,3.3288557529449463,3.3288557529449463,1525606
2010-04-13,3.3288557529449463,3.3605590201294038,3.2337449989983043,3.3288557529449463,2865500
2010-04-14,3.4239652156829834,3.4556684767907995,3.3288551148951733,3.423965215682984,4830883
2010-04-15,3.4873716831207275,3.4873716831207275,3.3605583232170217,3.4873716831207275,3137227
2010-04-16,3.392261505126953,3.5190748502207994,3.3288546738478697,3.392261505126953,5480700
2010-04-19,3.4556689262390137,3.4556689262390137,3.2020415345319706,3.4556689262390137,11326193
2010-04-20,3.55077862739563,3.614185467965215,3.4556685252734356,3.55077862739563,5330529
2010-04-21,3.6458873748779297,3.7409974416617064,3.582480557867329,3.6458873748779297,6395666
2010-04-22,3.6141855716705322,3.740998938984114,3.5824819917438546,3.6141855716705322,7285484
2010-04-23,3.6458873748779297,3.6458873748779297,3.6458873748779297,3.6458873748779297,0
2010-04-26,3.6775922775268555,3.8044056510794544,3.6458890135048034,3.6775922775268555,7046848
2010-04-27,3.6458873748779297,3.7092938744242816,3.582480557867329,3.6458873748779297,6480145
2010-04-28,3.5190749168395996,3.6458882643341206,3.487371341867725,3.5190749168396,5566076
2010-04-29,3.55077862739563,3.614185467965215,3.5190753658430207,3.55077862739563,3900662
2010-04-30,3.6775922775268555,3.7409991230353508,3.5190756399522045,3.6775922775268555,3573703
2010-05-03,3.7284274101257324,3.7932693831712263,3.5987431393833527,3.728427410125732,3844979
2010-05-04,3.6960079669952393,3.7932709671789127,3.5663233174472877,3.6960079669952393,7193721
2010-05-05,3.5663228034973145,3.696007434356152,3.469059817330406,3.5663228034973145,6232264
2010-05-06,3.501481056213379,3.566323051500449,3.4366387362748068,3.501481056213379,4456233
2010-05-07,3.2745325565338135,3.3717958676534834,3.2096902409035404,3.2745325565338135,16366919
2010-05-10,3.6311655044555664,3.6635865032867447,3.3393748917173904,3.6311655044555664,10919743
2010-05-11,3.5987436771392822,3.5987436771392822,3.4690593870183357,3.5987436771392822,5354851
2010-05-12,3.663586378097534,3.6960077004723506,3.566323060276091,3.663586378097534,6409277
2010-05-13,3.6311655044555664,3.760849824431794,3.598744505624388,3.6311655044555664,5047215
2010-05-14,3.501481056213379,3.6311653714390215,3.469060058569844,3.501481056213379,5814913
2010-05-17,3.5663228034973145,3.631165118926733,3.4042175019009875,3.5663228034973145,6153010
2010-05-18,3.5987436771392822,3.631164668506659,3.533901369753089,3.5987436771392822,2897921
2010-05-19,3.5987436771392822,3.5987436771392822,3.5987436771392822,3.5987436771392822,0
2010-05-20,3.533902645111084,3.5987449758983705,3.4690606389753547,3.533902645111084,5330621
2010-05-21,3.501481056213379,3.5987443737954865,3.4366387362748068,3.501481056213379,5108983
2010-05-24,3.469059467315674,3.598743760438386,3.4366381505464103,3.469059467315674,2777993
2010-05-25,3.371795892715454,3.4690598538610318,3.306953576603219,3.371795892715454,5757603
