Date,Open,High,Low,Close,Volume,MA_10,RSI,Target_Close,USD_TL,EUR_TL
2010-01-21,553.0090942382812,558.3050256545741,550.9730942822521,555.0220840623055,64455600000,547.2128059829823,64.65817149120122,545.3390828155634,1.4859000444412231,2.095400094985962
2010-01-22,539.9721069335938,546.5431169463632,534.7631502316636,545.3390828155634,65111700000,546.5135073649028,54.68954067350721,535.9471798084653,1.4884999990463257,2.104300022125244
2010-01-25,542.80712890625,543.6061359140894,535.8621582851348,535.9471798084653,57586600000,545.0215189019589,47.10382496313532,535.7571802737629,1.4860999584197998,2.102799892425537
2010-01-26,543.172119140625,543.172119140625,531.4871832936277,535.7571802737629,59861700000,544.4769268033024,46.9619121267547,540.7991328127958,1.4902000427246094,2.098900079727173
2010-01-27,540.7071533203125,549.6891002966529,538.7501324530353,540.7991328127958,101090400000,545.077421216901,51.166418205029935,545.856088975906,1.4986000061035156,2.10260009765625
2010-01-28,547.7020874023438,551.0060248075324,544.9220729759134,545.856088975906,85016000000,544.4349260357129,55.01801536707136,544.8241665278093,1.496899962425232,2.091099977493286
2010-01-29,546.5031127929688,549.8481269729186,539.0611962899653,544.8241665278093,78130900000,544.1383306844011,54.08065459929525,547.3041191104244,1.4961999654769895,2.074700117111206
2010-02-01,555.257080078125,555.257080078125,544.9211360782228,547.3041191104244,100848100000,544.8652240939606,56.01992692264631,556.1550654591147,1.482300043106079,2.0645999908447266
2010-02-02,551.4730834960938,556.5320165815708,548.5410922362894,556.1550654591147,69297300000,545.8219206085209,62.16184570612907,553.906049753381,1.486600041389465,2.077399969100952
2010-02-03,550.68408203125,557.3440197443299,549.4840762083547,553.906049753381,52463600000,546.0910149599529,59.873760861364666,547.9701448209933,1.4918999671936035,2.075400114059448
2010-02-04,534.6361694335938,550.1830848599969,532.1682258509169,547.9701448209933,87980300000,545.3858210358216,54.202889517411705,529.6801560336331,1.520900011062622,2.08899998664856
2010-02-05,514.5462646484375,529.9621979851606,510.89027830424914,529.6801560336331,129702300000,543.8199283576286,41.24133349824697,516.1442282300883,1.5276999473571775,2.09060001373291
2010-02-08,499.3313598632813,518.3272610561272,494.3223838113073,516.1442282300883,76530100000,541.8396331997908,34.639486936193606,505.0903182685947,1.5221999883651731,2.076900005340576
2010-02-09,508.2613220214844,511.5132884813496,501.32135624941054,505.0903182685947,65391300000,538.772946999274,30.36470150942021,511.8142679180858,1.506999969482422,2.076900005340576
2010-02-10,505.67230224609375,517.1552734883836,503.1383191216524,511.8142679180858,73149000000,535.874460509803,35.573090162018545,512.2182702127251,1.5152000188827517,2.085599899291992
2010-02-11,513.8072509765625,515.7702531785498,506.2802831557,512.2182702127251,61312800000,532.5106786334849,35.883394983281775,518.4932138189791,1.5110000371932983,2.067600011825561
2010-02-12,510.6352844238281,520.2422279534887,507.0212899747569,518.4932138189791,57156500000,529.877583362602,40.66366693369607,509.5872698411493,1.51419997215271,2.064500093460083
2010-02-15,513.3412475585938,515.7602409636629,509.5872698411493,509.5872698411493,52950200000,526.1058984356745,36.50383835840742,517.3772588579712,1.5156999826431274,2.061300039291382
2010-02-16,517.4822387695312,520.0652328725652,512.1022624414114,517.3772588579712,48936500000,522.2281177755601,42.08472952214457,523.7442490181057,1.5053000450134275,2.071700096130371
2010-02-17,532.7301635742188,532.7301635742188,522.2742250272074,523.7442490181057,75628600000,519.2119377020326,46.2435367032564,529.5081518765421,1.5113999843597412,2.0560998916625977
2010-02-18,524.4951782226562,529.5081518765421,520.8482250885081,529.5081518765421,56189700000,517.3657384075875,49.76065383857665,515.50229038947,1.5254000425338743,2.052900075912476
2010-02-19,533.1871948242188,533.1871948242188,512.9792934209721,515.50229038947,63262300000,515.947951843171,42.486464591173714,538.16210508975,1.511199951171875,2.0576000213623047
2010-02-22,525.9262084960938,541.1001387216864,523.2652119594345,538.16210508975,56058400000,518.1497395291374,54.16154111552508,528.9961976202188,1.5289000272750854,2.0810000896453857
2010-02-23,514.1632690429688,531.5381762288555,511.8062564872872,528.9961976202188,50630000000,520.5403274642997,49.76121890290914,507.1373344116067,1.5506000518798828,2.0982000827789307
2010-02-24,496.5933837890625,511.0992885702101,486.9104210478108,507.1373344116067,73233000000,520.0726341136518,41.17071463516527,498.4733602091533,1.5470000505447388,2.0957999229431152
2010-02-25,487.3914184570313,506.4522911323667,480.7994430427896,498.4733602091533,80132400000,518.6981431132947,38.34510695048307,498.0573677403252,1.54639995098114,2.094000101089477
2010-02-26,497.0523681640625,500.08137438724816,484.4704338661576,498.0573677403252,58945800000,516.6545585054292,38.209510620869246,504.8123236392319,1.5462000370025637,2.1071999073028564
2010-03-01,511.8342895507813,511.84628289534135,501.5103392081893,504.8123236392319,64560400000,516.1770638852374,41.80802163271634,511.6592572578158,1.5356999635696411,2.0834999084472656
2010-03-02,514.7582397460938,518.908242017098,508.47027891183575,511.6592572578158,57254200000,515.605263725222,45.28623398266016,514.3422381786162,1.533900022506714,2.088599920272827
2010-03-03,516.98828125,518.5512612276716,509.13529562647847,514.3422381786162,51914300000,514.6650626412729,46.632334001923134,511.818281629569,1.5369000434875488,2.1061999797821045
2010-03-04,514.4042358398438,516.3822526222784,510.5602622235226,511.818281629569,48931500000,512.8960756165757,45.498303086702194,516.018243081017,1.5507999658584597,2.1064000129699707
2010-03-05,526.253173828125,526.253173828125,514.5932628904706,516.018243081017,57001700000,512.9476708857304,47.77429224542031,531.1342259383671,1.5367000102996826,2.093400001525879
2010-03-08,532.9622192382812,532.9622192382812,525.2842201347989,531.1342259383671,56615500000,512.2448829705921,55.04986135191537,532.0191521991061,1.5306999683380127,2.0845000743865967
2010-03-09,529.59716796875,535.6181321428381,521.9302164269827,532.0191521991061,52974500000,512.5471784284808,55.44121675586207,523.106224701404,1.5327999591827393,2.086400032043457
2010-03-10,527.5272216796875,529.8881710282525,521.348238452329,523.106224701404,43002500000,514.1440674574606,50.65733323611277,527.03715286014,1.5318000316619873,2.091200113296509
2010-03-11,523.76318359375,529.955167003367,520.3622008480557,527.03715286014,40884200000,517.0004467225592,52.59994539205324,526.8092415689254,1.531000018119812,2.095900058746338
2010-03-12,522.3272705078125,528.8772238588035,519.619276934903,526.8092415689254,35830800000,519.8756341054193,52.470960774856856,522.2002431937286,1.5269999504089355,2.102400064468384
2010-03-15,519.7112426757812,523.6912021111493,517.8062844814298,522.2002431937286,31232500000,521.6144260608689,49.81083689882112,522.2302168435746,1.5262999534606934,2.088099956512451
2010-03-16,532.3302001953125,532.7022075106144,521.2862520956731,522.2302168435746,60359800000,522.6715220194449,49.82865069109706,536.0951904644353,1.52020001411438,2.093400001525879
2010-03-17,543.0341186523438,543.1491082792703,534.8801700274789,536.0951904644353,58541100000,524.8468172480267,57.366707485344726,542.1551148540829,1.5110000371932983,2.077399969100952
2010-03-18,535.3411254882812,542.1551148540829,532.8151380473495,542.1551148540829,56208500000,527.8805005704781,60.182559367369926,537.8271912934597,1.5257999897003174,2.078000068664551
2010-03-19,534.3671875,539.4561500199084,532.1201900285995,537.8271912934597,45442800000,530.0613953917224,57.27312303745351,530.9631771255074,1.5343999862670898,2.0776000022888184
2010-03-22,538.921142578125,538.921142578125,530.631147642885,530.9631771255074,60527000000,530.0442905104363,52.90478320577024,539.5961510502349,1.5365999937057495,2.087100028991699
2010-03-23,543.51416015625,546.4250944994523,539.5961510502349,539.5961510502349,56285100000,530.8019903955493,57.31451994169268,546.1150791550674,1.5369999408721924,2.0708000659942627
2010-03-24,551.3630981445312,553.5990481777934,542.6880954113428,546.1150791550674,98300700000,533.1028758409155,60.3347918637357,553.122040910941,1.5501999855041504,2.0627999305725098
2010-03-25,570.4439697265625,570.4439697265625,551.7220239866808,553.122040910941,81207200000,535.7113646459957,63.337583523301234,570.1039827743955,1.5428999662399292,2.0511999130249023
2010-03-26,566.10400390625,576.4509341067867,561.9800022558157,570.1039827743955,65438300000,540.0408387665427,69.38642029144097,570.6909578303589,1.5348999500274658,2.0608999729156494
2010-03-29,566.6790161132812,573.3829602245265,562.4440531122901,570.6909578303589,56874400000,544.8899102302057,69.57328309124037,568.1950038779524,1.5270999670028689,2.061199903488159
2010-03-30,567.541015625,571.2100026385071,564.5420079911156,568.1950038779524,68465300000,549.4863889336435,67.68146195372586,566.341974897056,1.5281000137329102,2.05430006980896
2010-03-31,565.3809814453125,575.6709660763916,563.0270510259164,566.341974897056,75528300000,552.5110673769057,66.24134733386687,568.2200175515181,1.5155999660491943,2.0494000911712646
2010-04-01,577.0789184570312,577.0789184570312,566.9620285986535,568.2200175515181,57990200000,555.1175576466492,67.00756062136324,577.5679480448291,1.5145000219345093,2.058500051498413
2010-04-02,580.595947265625,583.8339063203194,576.4199438251208,577.5679480448291,44445700000,559.091633321786,70.5861447452527,584.9939041967071,1.513100028038025,2.0439999103546143
2010-04-05,586.4468994140625,588.9628772704777,581.8399292384263,584.9939041967071,44542100000,564.4947060289061,73.08379813672184,582.9088806515551,1.506100058555603,2.033099889755249
2010-04-06,584.0609130859375,587.6278496421091,577.5179181721245,582.9088806515551,45766300000,568.825978989038,71.25428935615072,584.9888993721293,1.503499984741211,2.014699935913086
2010-04-07,586.452880859375,586.8078594439586,580.129916373729,584.9888993721293,57097200000,572.7133610107443,72.00712784280786,580.6259341359835,1.4980000257492063,1.999699950218201
2010-04-08,584.1178588867188,585.3969048049947,579.0559351783669,580.6259341359835,62536100000,575.4637503332485,67.98512952240867,587.8449307318992,1.4943000078201294,1.999600052833557
2010-04-09,591.8499145507812,595.9258818830492,587.1259403727535,587.8449307318992,74638200000,577.2378451289989,70.88308387063118,596.6988686668507,1.4874999523162842,2.0023999214172363
2010-04-12,588.212890625,597.2008191355541,585.7418954006009,596.6988686668507,63147300000,579.8386362126481,73.9925247513026,585.6989486085365,1.486299991607666,2.021699905395508
2010-04-13,580.7509765625,589.6698750075489,577.586991723914,585.6989486085365,52390900000,581.5890306857066,64.74210419060657,585.7068887624615,1.485100030899048,2.0213000774383545
2010-04-14,593.2998046875,593.2998046875,584.2578608694338,585.7068887624615,70515100000,583.525522072247,64.74553038415402,596.3898617850632,1.4742000102996826,2.0141000747680664
2010-04-15,590.5479125976562,597.7148670079584,586.2359236075091,596.3898617850632,87366600000,586.3425064956016,69.09671968161179,584.3478890777415,1.4718999862670898,1.996500015258789
2010-04-16,582.2318725585938,592.009835419277,579.4658961354279,584.3478890777415,110022200000,587.0205005988928,60.09325417468386,572.9099582341653,1.4810999631881714,2.0013999938964844
2010-04-19,581.5269165039062,582.9128954131736,567.7029548561744,572.9099582341653,73222700000,585.8121060026385,53.02564183596543,583.8029442017919,1.4901000261306765,2.0104000568389893
2010-04-20,588.85791015625,590.6998803997824,583.7268947991131,583.8029442017919,69215000000,585.9015123576622,58.08193644609754,593.4148695471468,1.48580002784729,1.9966000318527224
2010-04-21,584.505859375,594.8238586255899,581.6109162959604,593.4148695471468,68657400000,586.744109375164,61.97172724130074,585.7318600141673,1.4809999465942385,1.9838000535964968
2010-04-22,583.380859375,589.3648362348677,578.139920542631,585.7318600141673,61280900000,587.2547019629824,57.387677241529424,594.2558391990091,1.4864000082015991,1.9739999771118164
2010-04-26,590.4288940429688,595.2578480764865,586.2268898291163,594.2558391990091,63788900000,587.8957928096934,60.84791786281077,589.7238365685356,1.4722000360488892,1.9738999605178835
2010-04-27,582.1708984375,590.0948672995257,580.1738998378511,589.7238365685356,56605300000,587.1982895998619,58.144505890739126,573.1059898069708,1.5027999877929688,1.9808000326156616
2010-04-28,579.3279418945312,580.6949390880558,568.6669873116433,573.1059898069708,71359500000,585.9389937197053,49.46604043580098,581.6029340242874,1.4957000017166138,1.9775999784469604
2010-04-29,587.02490234375,587.5978973522277,578.9909483630383,581.6029340242874,56468600000,585.5285982458879,53.30388764398645,588.3999086158293,1.4811999797821045,1.9667999744415283
2010-04-30,589.587890625,592.8488597364862,579.8849389230943,588.3999086158293,61849800000,584.7296029289645,56.17136415116416,587.9408359225505,1.4880000352859497,1.9726999998092647
2010-05-03,583.9989013671875,589.965849543017,583.0498707811174,587.9408359225505,57305400000,585.0888976134454,55.92158904944945,585.6498982199436,1.489799976348877,1.9670000076293943
2010-05-04,573.4069213867188,588.6078902895651,568.6189830016589,585.6498982199436,69289900000,586.3628916120232,54.616399046481206,572.5939507644722,1.52020001411438,1.9732999801635744
2010-05-05,564.4080200195312,575.8699343820354,561.1190359825742,572.5939507644722,66494700000,585.2419922682914,47.77321112803426,562.2580323419695,1.534999966621399,1.9668999910354612
2010-05-06,557.633056640625,568.0870422449138,555.9510586415533,562.2580323419695,52413300000,582.1263085477734,43.16250533482712,538.0461440418536,1.5894999504089355,2.003200054168701
2010-05-07,526.8671875,543.8150952333422,525.7022156806627,538.0461440418536,88577800000,577.3577369505422,34.71130822151247,549.5591000343389,1.5614999532699585,1.9895000457763672
2010-05-10,564.4769897460938,565.856010760051,549.5591000343389,549.5591000343389,71663700000,572.8880630340752,40.6610025871944,560.9200024770864,1.524999976158142,1.948699951171875
2010-05-11,564.614013671875,565.1890228331212,554.6040569283211,560.9200024770864,56244400000,570.0076796249302,45.90018081956953,565.2980497681278,1.532099962234497,1.937999963760376
2010-05-12,579.761962890625,580.4429285444313,565.2980497681278,565.2980497681278,74334700000,569.226885621046,47.812420918802864,585.5719273764049,1.5227999687194824,1.926200032234192
2010-05-13,579.2939453125,587.0849198941442,573.8699626559212,585.5719273764049,68097900000,569.6237849562576,55.63313494187504,577.6519935794636,1.5214999914169312,1.9081000089645384
2010-05-14,557.47607421875,580.3579730111538,555.8990561392189,577.6519935794636,64220100000,568.5489934526211,52.33376760656022,548.6040684666364,1.5425000190734863,1.9083000421524048
2010-05-17,560.7080078125,561.1669897393673,545.0691141769596,548.6040684666364,59099200000,564.6153167070297,42.40134817329647,566.206989351821,1.541700005531311,1.910699963569641
2010-05-18,569.7799682617188,570.6169388765364,560.7839837296256,566.206989351821,55726000000,562.6710258202174,48.7492158893336,557.6780921726776,1.5612000226974487,1.9004000425338743
2010-05-20,544.4961547851562,562.6060447256167,542.4791366031278,557.6780921726776,67485300000,561.1794399610379,46.09831537517742,546.0381208635094,1.5960999727249146,1.993299961090088
2010-05-21,541.1131591796875,549.8910667461313,533.6491484563568,546.0381208635094,84795500000,559.5574488131921,42.68668524732276,544.309149743807,1.5755000114440918,1.981500029563904
2010-05-24,545.5791015625,549.9250870121102,537.6121634721542,544.309149743807,55111500000,560.1837493833873,42.187250652181895,532.005199423426,1.5751999616622925,1.9467999935150144
2010-05-25,522.5682373046875,532.9201726417346,517.5693011764016,532.005199423426,60647600000,558.428359322296,38.71576372387821,530.2291832556501,1.5786999464035034,1.9521000385284424
2010-05-26,541.0321044921875,542.5101239992046,524.0442184908842,530.2291832556501,69419700000,555.3592774001525,38.22678594314176,539.4661544968768,1.5855000019073486,1.9306000471115112
2010-05-27,544.9771118164062,545.8290970778171,538.8551347639458,539.4661544968768,78661500000,552.7760878730272,42.307955022708526,550.7550742931395,1.5571999549865725,1.9215999841690063
2010-05-28,552.3340454101562,554.6680784401461,546.6661067240085,550.7550742931395,75062200000,549.2944025647008,46.9232180075605,542.3751298294725,1.5652999877929688,1.9218000173568728
2010-05-31,543.8461303710938,545.3621135855989,538.8831438542941,542.3751298294725,53134600000,545.7667161897016,44.10275947179392,541.963148661054,1.5717999935150146,1.9311000108718872
2010-06-01,544.6011352539062,545.2011076795266,532.86816483003,541.963148661054,58301900000,545.1026242091434,43.96285271009113,541.2291227419073,1.5817999839782717,1.9349000453948972
2010-06-02,552.1220703125,552.4150985427806,539.423163086466,541.2291227419073,74218100000,542.6048375481521,43.69687695321914,561.4280616747577,1.5772000551223757,1.9306000471115112
2010-06-03,554.069091796875,563.9069914382992,552.7490914522705,561.4280616747577,68645700000,542.97983449836,52.2567949145796,553.9441117664529,1.5844000577926636,1.9282000064849851
2010-06-04,546.1261596679688,557.4890760558748,541.3621466060976,553.9441117664529,56972200000,543.7704335886544,49.26804584904788,533.7621951268334,1.6059000492095947,1.9235999584198
2010-06-07,543.0631103515625,544.0781196383602,532.0562104861068,533.7621951268334,42531600000,542.715738126957,42.25036839533941,544.0871183999875,1.6115000247955322,1.919800043106079
2010-06-08,536.64111328125,547.5490749915143,533.923171267229,544.0871183999875,55355000000,543.9239300246131,46.45256033079373,540.64814499169,1.5993000268936155,1.9160000085830688
2010-06-09,543.046142578125,544.565116487708,533.9312004936178,540.64814499169,43872900000,544.9658261982171,45.27095354331113,541.9430898285038,1.6008000373840332,1.91949999332428
2010-06-10,548.6150512695312,550.6620374086276,537.7251558099418,541.9430898285038,46580800000,545.2135197313798,45.8297215388039,551.8560762159077,1.5774999856948853,1.911800026893616
2010-06-11,551.3130493164062,554.1580659362178,545.8310838187637,551.8560762159077,37819300000,545.3236199236566,50.03520273967659,556.6730968182878,1.5750999450683594,1.9105000495910645
2010-06-14,556.8850708007812,559.6220559136384,551.5990878673446,556.6730968182878,34021900000,546.7534166225382,51.98586643626837,552.4770519393514,1.5745999813079834,1.9249000549316408
2010-06-15,564.2100219726562,565.1010084607186,551.944095780031,552.4770519393514,48527300000,547.804806950368,50.14920695256252,568.8069814850021,1.5645999908447266,1.9251999855041504
2010-06-16,564.0260009765625,570.8009894665514,560.6370418955853,568.8069814850021,42834400000,550.5625928246775,56.57867833055642,564.7140113001043,1.5597000122070312,1.9218000173568728
2010-06-17,568.906982421875,576.4149995931355,563.782009363666,564.7140113001043,48368800000,550.8911877872122,54.67526525760714,571.2189284128092,1.5606000423431396,1.9319000244140625
2010-06-18,570.3419189453125,574.5519183913084,565.7669922527328,571.2189284128092,39832700000,552.6186694518477,57.14295385130881,577.8009375444888,1.5528000593185425,1.9255000352859497
2010-06-21,572.7689208984375,577.8909028854588,566.7489944769848,577.8009375444888,36575400000,557.0225436936132,59.54315944346004,566.4649851028571,1.5566999912261963,1.9174000024795528
2010-06-22,570.0669555664062,572.1309093611259,564.9280060261292,566.4649851028571,30693900000,559.2603303639003,53.94013571738601,567.1769585366205,1.5652999877929688,1.9220999479293823
2010-06-23,559.06103515625,567.9779796421464,556.2030182187802,567.1769585366205,32181500000,561.9132117183933,54.231440948086274,561.5729851085101,1.569599986076355,1.9349000453948972
2010-06-24,559.1539916992188,563.7519895670449,553.4400330034089,561.5729851085101,30170500000,563.876201246394,51.47204504933399,558.1359890212419,1.5745999813079834,1.9450000524520876
2010-06-25,558.6390380859375,562.6390166717044,556.367993115268,558.1359890212419,26925900000,564.5041925269272,49.79846503570688,560.5800369526305,1.5720000267028809,1.946900010108948
2010-06-28,564.3280029296875,566.7620110264689,559.602014792024,560.5800369526305,27587900000,564.8948865403615,51.01808954035151,560.1980163800137,1.573199987411499,1.9319000244140625
2010-06-29,552.1500854492188,561.908029279406,549.2650909912654,560.1980163800137,32046800000,565.6669829844278,50.810300506152736,553.2800642188948,1.590000033378601,1.9391000270843504
2010-06-30,548.39208984375,559.0460246262113,545.3631143262959,553.2800642188948,31115600000,564.1142912578171,47.07150267535017,542.3741611097958,1.5812000036239624,1.9352999925613403
2010-07-01,545.3401489257812,548.8751034753939,539.1111777857831,542.3741611097958,34345800000,561.8803062387863,41.84412933899616,548.6781410478678,1.5776000022888184,1.9733999967575075
2010-07-02,556.362060546875,556.362060546875,546.95811836687,548.6781410478678,31613600000,559.6262275022921,45.60446472192655,557.1400757468191,1.5615999698638916,1.960199952125549
2010-07-05,557.152099609375,560.6750303034061,554.8810544223652,557.1400757468191,20469300000,557.5601413225252,50.25420725716014,559.8290218664584,1.5616999864578247,1.9591000080108645
2010-07-06,567.875,568.749018834466,559.2650599928226,559.8290218664584,43795600000,556.8965449988852,51.66803727074818,564.5560483182695,1.5529999732971191,1.9601000547409055
2010-07-07,567.9830322265625,569.285027324014,559.6720408319547,564.5560483182695,34209800000,556.6344539770502,54.13581012898044,574.246944016728,1.5506000518798828,1.9605000019073489
2010-07-08,573.4529418945312,576.2319188048042,570.5579377696918,574.246944016728,38742100000,557.9018498678719,58.78220462710608,576.1499385805301,1.5464999675750732,1.9646999835968015
2010-07-09,571.5059204101562,577.5069259633228,565.6089792427074,576.1499385805301,29022200000,559.7032448238008,59.6467332250084,571.9909864315591,1.551200032234192,1.962000012397766
2010-07-12,575.6949462890625,576.051939025551,566.5820185224565,571.9909864315591,32403800000,560.8443397716936,56.84074757554399,574.9689138119526,1.5533000230789185,1.9558000564575195
2010-07-13,582.7838745117188,584.3548500074684,572.5249571391678,574.9689138119526,49005400000,562.3214295148875,58.35156616548311,587.3678356188635,1.54229998588562,1.9629000425338743
2010-07-14,583.0098876953125,588.167880175409,580.5078868937813,587.3678356188635,41619700000,565.7302066548843,64.0018817772709,582.129916160093,1.537700057029724,1.9609999656677248
2010-07-15,576.8959350585938,590.6548954773352,574.8149524145699,582.129916160093,49595400000,569.7057821599141,60.28125670431008,578.4069154873671,1.5311000347137451,1.979599952697754
2010-07-16,577.2909545898438,586.3468759554214,576.7449369684675,578.4069154873671,34986600000,572.678659603864,57.71312813973358,573.9219136672406,1.5390000343322754,1.991000056266785
2010-07-19,581.140869140625,584.3548411832835,573.9219136672406,573.9219136672406,32143600000,574.3568433959061,54.69039560199488,584.5938596733604,1.5367000102996826,1.988700032234192
2010-07-20,582.27490234375,588.4708531074338,575.1139298835228,584.5938596733604,33639300000,576.8333271765963,60.05190269269633,585.8468502872767,1.527500033378601,1.9704999923706052
2010-07-21,594.94384765625,596.5308142879655,584.6809019173808,585.8468502872767,43550200000,578.9624073734971,60.64078956617434,593.0328695371591,1.5313999652862549,1.9571000337600708
2010-07-22,599.1918334960938,601.1168110927485,593.0328695371591,593.0328695371591,44284200000,580.8409999255402,63.92525216423123,599.6867927802596,1.5168999433517456,1.958199977874756
2010-07-23,592.9918212890625,601.4127967258846,590.0838168338375,599.6867927802596,33305200000,583.1946853455131,66.69653857094868,595.7048306190516,1.5198999643325806,1.9636000394821167
2010-07-26,595.0738525390625,596.0288035005162,589.613859687294,595.7048306190516,27916900000,585.5660697642624,63.55024417652593,597.2708446325224,1.5123000144958496,1.967100024223328
2010-07-27,603.2858276367188,606.6177803224831,597.2708446325224,597.2708446325224,46081300000,587.7962628463193,64.26421841965954,605.8647975400506,1.5087000131607056,1.961400032043457
2010-07-28,604.0398559570312,607.1858355207488,600.2538651077102,605.8647975400506,46977600000,589.6459590384381,67.9718898749077,605.6377655722447,1.510800004005432,1.9644999504089355
2010-07-29,607.3697509765625,609.5057259284428,604.6678000351753,605.6377655722447,43150000000,591.9967439796532,67.77184565896471,605.3008071045904,1.5099999904632568,1.976099967956543
2010-07-30,598.6648559570312,605.815757987854,591.77884510001,605.3008071045904,37207700000,594.6861331413755,67.45453704351057,603.3528022626483,1.5047999620437622,1.9651999473571775
2010-08-02,606.9287719726562,607.9167427810997,599.5298245918218,603.3528022626483,37820900000,597.6292220009165,65.54396421717315,607.2618065875356,1.4924999475479126,1.9677000045776367
